data_owner;location_code;location_name;xy;dups;modelNames;station_name;descriptive_name;What to do?
RBINS;eu_C1004000;C1004000;-4.1795_50.3145;FALSE;NA;C1004000;C1004000;X
RBINS;eu_C1009000;C1009000;-4.1795_50.3145;TRUE;NA;C1009000;C1009000;X
RBINS;eu_P1802;P1802;-4.1795_50.3145;TRUE;NA;P1802;P1802;X
RBINS;eu_C6016000;C6016000;-4.1797_50.2916;FALSE;NA;C6016000;C6016000;
Rijkswaterstaat;donar_EGMAZE30;EGMAZE30;4.1797_52.6673;FALSE;NA;EGMAZE30;EGMAZE30;
RBINS;eu_C6014000;C6014000;-4.1822_50.3255;FALSE;NA;C6014000;C6014000;
RBINS;eu_P2102;P2102;-4.183_50.3092;FALSE;NA;P2102;P2102;
RBINS;eu_C6045000;C6045000;-4.1832_50.3139;FALSE;NA;C6045000;C6045000;
RBINS;eu_C1008000;C1008000;4.1833_52.1833;FALSE;NA;C1008000;C1008000;
RBINS;eu_MC_3;MC_3;-4.1837_50.3213;FALSE;NA;MC_3;MC_3;X
RBINS;eu_MC_4;MC_4;-4.1837_50.3213;TRUE;NA;MC_4;MC_4;X
RBINS;eu_MC_5;MC_5;-4.1837_50.3213;TRUE;NA;MC_5;MC_5;X
RBINS;eu_P0602;P0602;-4.1837_50.3213;TRUE;NA;P0602;P0602;X
RBINS;eu_P2402;P2402;-4.1843_50.3217;FALSE;NA;P2402;P2402;
RBINS;eu_H1801;H1801;-4.1848_50.3208;FALSE;NA;H1801;H1801;X
RBINS;eu_H1802;H1802;-4.1848_50.3208;TRUE;NA;H1802;H1802;X
RBINS;eu_H1902;H1902;-4.1848_50.3208;TRUE;NA;H1902;H1902;X
RBINS;eu_H1903;H1903;-4.1848_50.3208;TRUE;NA;H1903;H1903;X
RBINS;eu_H2001;H2001;-4.1848_50.3208;TRUE;NA;H2001;H2001;X
RBINS;eu_H2002;H2002;-4.1848_50.3208;TRUE;NA;H2002;H2002;X
RBINS;eu_P0802;P0802;-4.1848_50.3208;TRUE;NA;P0802;P0802;X
RBINS;eu_C5060000;C5060000;-4.1852_50.3202;FALSE;NA;C5060000;C5060000;X
RBINS;eu_C6036000;C6036000;-4.1852_50.3202;TRUE;NA;C6036000;C6036000;X
RBINS;eu_C6037000;C6037000;-4.1852_50.3202;TRUE;NA;C6037000;C6037000;X
RBINS;eu_C6038000;C6038000;-4.1852_50.3202;TRUE;NA;C6038000;C6038000;X
RBINS;eu_C6039000;C6039000;-4.1852_50.3202;TRUE;NA;C6039000;C6039000;X
RBINS;eu_C6048000;C6048000;-4.1852_50.3202;TRUE;NA;C6048000;C6048000;X
RBINS;eu_C6084000;C6084000;-4.1852_50.3202;TRUE;NA;C6084000;C6084000;X
RBINS;eu_C6110000;C6110000;-4.1852_50.3202;TRUE;NA;C6110000;C6110000;X
RBINS;eu_C6121000;C6121000;-4.1852_50.3202;TRUE;NA;C6121000;C6121000;X
RBINS;eu_CH2;CH2;-4.1852_50.3202;TRUE;NA;CH2;CH2;X
RBINS;eu_P0402;P0402;-4.1852_50.3202;TRUE;NA;P0402;P0402;X
RBINS;eu_MC_16;MC_16;-4.1852_50.3208;FALSE;NA;MC_16;MC_16;X
RBINS;eu_MC_2;MC_2;-4.1852_50.3208;TRUE;NA;MC_2;MC_2;X
RBINS;eu_P0902;P0902;-4.1852_50.3208;TRUE;NA;P0902;P0902;X
RBINS;eu_P0702;P0702;-4.1853_50.3273;FALSE;NA;P0702;P0702;
RBINS;eu_AOIMHUK;AOIMHUK;-4.186_50.2968;FALSE;NA;AOIMHUK;AOIMHUK;X
RBINS;eu_P0801;P0801;-4.186_50.2968;TRUE;NA;P0801;P0801;X
RBINS;eu_P2201;P2201;-4.1863_50.2982;FALSE;NA;P2201;P2201;
RBINS;eu_P1702;P1702;-4.1865_50.2973;FALSE;NA;P1702;P1702;
RBINS;eu_AOIMOKS;AOIMOKS;-4.1867_50.2975;FALSE;NA;AOIMOKS;AOIMOKS;X
RBINS;eu_AOIMSTEI;AOIMSTEI;-4.1867_50.2975;TRUE;NA;AOIMSTEI;AOIMSTEI;X
RBINS;eu_P0501;P0501;-4.1867_50.2975;TRUE;NA;P0501;P0501;X
RBINS;eu_P0901;P0901;-4.1867_50.2975;TRUE;NA;P0901;P0901;X
RBINS;eu_C1002000;C1002000;-4.1867_50.314;FALSE;NA;C1002000;C1002000;X
RBINS;eu_C1003000;C1003000;-4.1867_50.314;TRUE;NA;C1003000;C1003000;X
RBINS;eu_P1602;P1602;-4.1867_50.314;TRUE;NA;P1602;P1602;X
RBINS;eu_P1601;P1601;-4.1877_50.2975;FALSE;NA;P1601;P1601;
RBINS;eu_P2101;P2101;-4.188_50.2947;FALSE;NA;P2101;P2101;
RBINS;eu_P1101;P1101;-4.188_50.2967;TRUE;NA;AOIMHOLM;AOIMHOLM;
RBINS;eu_AOIMHOLM;AOIMHOLM;-4.188_50.2967;FALSE;NA;AOIMHOLM;AOIMHOLM;
RBINS;eu_P1801;P1801;-4.188_50.2968;FALSE;NA;P1801;P1801;
IMR;eu_M379;M379;4.19_59.27;FALSE;NA;M379;M379;
IMR;eu_M438;M438;4.19_59.29;FALSE;NA;M438;M438;
IMR;eu_M510;M510;4.19_59.91;FALSE;NA;M510;M510;
RBINS;eu_P0201;P0201;-4.1935_50.293;TRUE;NA;AOIMBOR;AOIMBOR;
RBINS;eu_AOIMBOR<d8>;AOIMBOR<d8>;-4.1935_50.293;FALSE;NA;AOIMBOR;AOIMBOR;
RBINS;eu_C6050000;C6050000;-4.1958_50.3058;FALSE;NA;C6050000;C6050000;
RBINS;eu_P1901;P1901;-4.1988_50.3258;FALSE;NA;P1901;P1901;
RBINS;eu_C6013000;C6013000;-4.2054_50.3085;FALSE;NA;C6013000;C6013000;
Rijkswaterstaat;donar_BATHBI68;BATHBI68;4.2069_51.3904;FALSE;NA;BATHBI68;BATHBI68;
RBINS;eu_L4_PML;L4_PML;-4.2084_50.2502;FALSE;NA;L4_PML;L4_PML;X
RBINS;eu_S04;S04;-4.2084_50.2502;TRUE;NA;S04;S04;X
RBINS;eu_S07;S07;-4.2084_50.2502;TRUE;NA;S07;S07;X
RBINS;eu_AOIMBJ<d8>RV;AOIMBJ<d8>RV;-4.2092_50.2515;FALSE;NA;AOIMBJRV;AOIMBJRV;X
RBINS;eu_P2202;P2202;-4.2092_50.2515;TRUE;NA;P2202;P2202;X
IMR;eu_M201;M201;4.21_57.87;FALSE;NA;M201;M201;
IMR;eu_M253;M253;4.21_58.21;FALSE;NA;M253;M253;
IMR;eu_M439;M439;4.21_59.29;FALSE;NA;M439;M439;
Rijkswaterstaat;donar_PASVRLBI81A;PASVRLBI81A;4.2118_51.3805;FALSE;NA;PASVRLBI81A;PASVRLBI81A;
RBINS;eu_C5035000;C5035000;4.2133_52.3383;FALSE;NA;C5035000;C5035000;
PML;pml_54;L4;-4.2167_50.25;FALSE;NA;L4;L4;
PML;pml_136;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_137;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_138;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_139;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_140;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_141;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_142;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_143;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_144;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_145;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_146;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_147;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_148;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_149;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_150;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_151;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_152;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_153;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_154;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_155;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_156;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_157;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_158;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_159;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_160;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_161;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_162;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_163;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_164;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_165;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_166;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_167;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_168;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_169;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_170;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_171;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_172;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_173;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_174;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_175;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_176;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_177;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_178;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_179;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_180;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_181;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_182;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_183;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_184;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_185;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_186;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_187;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_188;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_189;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_190;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_191;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_192;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_193;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_194;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_195;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_196;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_197;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_198;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_199;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_200;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_201;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_202;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_203;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_204;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_205;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_206;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_207;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_208;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_209;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_210;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_211;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_212;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_213;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_224;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_225;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_226;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_227;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_228;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_229;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_230;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_231;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_232;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_233;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_234;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_235;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_236;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_237;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_238;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_239;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_240;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_241;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_242;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_243;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_244;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_245;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_246;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_247;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_248;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_249;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_250;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_251;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_252;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_253;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_254;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_255;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_256;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_257;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_258;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_259;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_260;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_261;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_262;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_263;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_264;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_265;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_266;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_267;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_268;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_269;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_270;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_271;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_272;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_273;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_274;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_275;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_276;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_277;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_278;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_214;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_215;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_216;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_217;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_218;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_219;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_220;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_221;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_222;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_223;L4;-4.217_50.25;TRUE;NA;L4;L4;
PML;pml_135;L4;-4.217_50.25;FALSE;NA;L4;L4;
Rijkswaterstaat;donar_SAEFTGBI76;SAEFTGBI76;4.2179_51.3671;FALSE;NA;SAEFTGBI76;SAEFTGBI76;
Rijkswaterstaat;donar_KIJKDBSD;KIJKDBSD;4.2187_52.0709;FALSE;NA;KIJKDBSD;KIJKDBSD;
IMR;eu_M303;M303;4.23_58.81;FALSE;NA;M303;M303;
RBINS;eu_C6047000;C6047000;-4.2381_50.3245;FALSE;NA;C6047000;C6047000;
RBINS;eu_C6012000;C6012000;-4.24_50.3283;FALSE;NA;C6012000;C6012000;
RBINS;eu_S12;S12;4.24_51.35;FALSE;NA;S12;S12;
RBINS;eu_C6011000;C6011000;-4.2404_50.3237;FALSE;NA;C6011000;C6011000;
RBINS;eu_C6078000;C6078000;4.25_52.925;FALSE;NA;C6078000;C6078000;
IMR;eu_M353;M353;4.25_59.25;FALSE;NA;M353;M353;
IMR;eu_M714;M714;4.25_61.51;FALSE;NA;M714;M714;
Rijkswaterstaat;donar_SCHAARVODDL;SCHAARVODDL;4.2507_51.3503;FALSE;NA;SCHAARVODDL;SCHAARVODDL;
Rijkswaterstaat;donar_SCHEVNGVTRBS;SCHEVNGVTRBS;4.2655_52.1094;FALSE;NA;SCHEVNGVTRBS;SCHEVNGVTRBS;
IMR;eu_M220;M220;4.27_57.99;FALSE;NA;M220;M220;
IMR;eu_M641;M641;4.27_60.75;FALSE;NA;M641;M641;
Rijkswaterstaat;donar_CALLOG30;CALLOG30;4.2706_52.9256;FALSE;NA;CALLOG30;CALLOG30;
RBINS;eu_C6044000;C6044000;-4.2718_50.3479;FALSE;NA;C6044000;C6044000;
RBINS;eu_S15_a;S15_a;4.2733_51.3133;FALSE;NA;S15_a;S15_a;
RBINS;eu_C5036000;C5036000;4.2817_52.3117;FALSE;NA;C5036000;C5036000;
RBINS;eu_C6034000;C6034000;-4.2867_50.3518;FALSE;NA;C6034000;C6034000;
IMR;eu_M38;M38;4.29_56.99;FALSE;NA;M38;M38;
IMR;eu_M82;M82;4.29_57.01;FALSE;NA;M82;M82;
IMR;eu_M164;M164;4.29_57.59;FALSE;NA;M164;M164;
IMR;eu_M642;M642;4.29_60.75;FALSE;NA;M642;M642;
IMR;eu_M670;M670;4.29_60.95;FALSE;NA;M670;M670;
Rijkswaterstaat;donar_IJMDN20;IJMDN20;4.2915_52.56;FALSE;NA;IJMDN20;IJMDN20;
Rijkswaterstaat;donar_SCHEVNGZTPBS;SCHEVNGZTPBS;4.2935_52.1227;FALSE;NA;SCHEVNGZTPBS;SCHEVNGZTPBS;
RBINS;eu_S18;S18;4.3_51.2667;FALSE;NA;S18;S18;
Rijkswaterstaat;NOORDWK10;Noordwijk 10 km uit de kust;4.3012_52.3014;FALSE;NA;NOORDWK10;Noordwijk 10 km uit de kust;
NIOZ;nioz_NOORDWK10;NOORDWK10;4.3025_52.3022;FALSE;NOORDWK10;NOORDWK10;Noordwijk 10 km uit de kust;
IMR;eu_M39;M39;4.31_56.99;FALSE;NA;M39;M39;
IMR;eu_M83;M83;4.31_57.01;FALSE;NA;M83;M83;
RBINS;eu_C6010000;C6010000;-4.3123_50.3415;FALSE;NA;C6010000;C6010000;
RBINS;eu_S27_UG;S27_UG;4.3132_51.2527;FALSE;NA;S27_UG;S27_UG;
RBINS;eu_S26_UG;S26_UG;4.3153_51.2527;FALSE;NA;S26_UG;S26_UG;
RBINS;eu_S18b;S18b;4.3175_51.2548;FALSE;NA;S18b;S18b;
RBINS;eu_S24_UG;S24_UG;4.3208_51.2845;FALSE;NA;S24_UG;S24_UG;
RBINS;eu_S15b;S15b;4.3223_51.2892;FALSE;NA;S15b;S15b;
IMR;eu_M170;M170;4.33_57.65;FALSE;NA;M170;M170;
IMR;eu_M240;M240;4.33_58.09;FALSE;NA;M240;M240;
IMR;eu_M380;M380;4.33_59.27;FALSE;NA;M380;M380;
IMR;eu_M440;M440;4.33_59.29;FALSE;NA;M440;M440;
IMR;eu_M472;M472;4.33_59.63;FALSE;NA;M472;M472;
IMR;eu_M529;M529;4.33_59.99;FALSE;NA;M529;M529;
IMR;eu_M578;M578;4.33_60.33;FALSE;NA;M578;M578;
IMR;eu_M685;M685;4.33_61.09;FALSE;NA;M685;M685;
IMR;eu_M689;M689;4.33_61.19;FALSE;NA;M689;M689;
IMR;eu_M691;M691;4.33_61.21;FALSE;NA;M691;M691;
IMR;eu_M722;M722;4.33_61.83;FALSE;NA;M722;M722;
Rijkswaterstaat;TERSLG100;Terschelling 100 km uit de kust;4.3405_54.1487;FALSE;NA;TERSLG100;Terschelling 100 km uit de kust;
RBINS;eu_C6017000;C6017000;-4.3412_50.3439;FALSE;NA;C6017000;C6017000;
NIOZ;nioz_TERSLG100;TERSLG100;4.3419_54.1494;FALSE;TERSLG100;TERSLG100;Terschelling 100 km uit de kust;
Rijkswaterstaat;donar_WASSNSSBSD;WASSNSSBSD;4.3467_52.1634;FALSE;NA;WASSNSSBSD;WASSNSSBSD;
PML;pml_43;112.0;-4.35_50.03;FALSE;NA;pml_43;112.0;
RBINS;eu_S20;S20;4.35_51.2408;FALSE;NA;S20;S20;
IMR;eu_M504;M504;4.35_59.89;FALSE;NA;M504;M504;
IMR;eu_M750;M750;4.35_62.11;FALSE;NA;M750;M750;
IMR;eu_M759;M759;4.35_62.31;FALSE;NA;M759;M759;
RBINS;eu_C5037000;C5037000;4.3533_52.2867;FALSE;NA;C5037000;C5037000;
RBINS;eu_C6009000;C6009000;-4.3612_50.34;FALSE;NA;C6009000;C6009000;
IMR;eu_M286;M286;4.37_58.45;FALSE;NA;M286;M286;
RBINS;eu_C6018000;C6018000;-4.3821_50.323;FALSE;NA;C6018000;C6018000;
IMR;eu_M251;M251;4.39_58.19;FALSE;NA;M251;M251;
IMR;eu_M254;M254;4.39_58.21;FALSE;NA;M254;M254;
Rijkswaterstaat;donar_KATWZBSD;KATWZBSD;4.3905_52.2055;FALSE;NA;KATWZBSD;KATWZBSD;
RBINS;eu_S22;S22;4.3917_51.2188;FALSE;NA;S22;S22;
Rijkswaterstaat;donar_KATWNBSD;KATWNBSD;4.3989_52.214;FALSE;NA;KATWNBSD;KATWNBSD;
RBINS;eu_C6069000;C6069000;4.4001_53.1;FALSE;NA;C6069000;C6069000;
Rijkswaterstaat;NOORDWK2;Noordwijk 2 km uit de kust;4.4048_52.2606;FALSE;NA;NOORDWK2;Noordwijk 2 km uit de kust;
NIOZ;nioz_NOORDWK2;NOORDWK2;4.4061_52.2614;FALSE;NOORDWK2;NOORDWK2;Noordwijk 2 km uit de kust;
RBINS;eu_C6053000;C6053000;-4.4094_50.3442;FALSE;NA;C6053000;C6053000;
IMR;eu_M643;M643;4.41_60.75;FALSE;NA;M643;M643;
Rijkswaterstaat;donar_CALLOG20;CALLOG20;4.4164_52.9123;FALSE;NA;CALLOG20;CALLOG20;
RBINS;eu_LN4;LN4;4.4167_53;FALSE;NA;LN4;LN4;
Rijkswaterstaat;donar_NOORDWBSD;NOORDWBSD;4.4249_52.2434;FALSE;NA;NOORDWBSD;NOORDWBSD;
RBINS;eu_C6043000;C6043000;-4.4261_50.3544;FALSE;NA;C6043000;C6043000;
RBINS;eu_C6019000;C6019000;-4.4271_50.3234;FALSE;NA;C6019000;C6019000;
RBINS;eu_C6008000;C6008000;-4.43_50.3422;FALSE;NA;C6008000;C6008000;
IMR;eu_M168;M168;4.43_57.63;FALSE;NA;M168;M168;
IMR;eu_M644;M644;4.43_60.75;FALSE;NA;M644;M644;
IMR;eu_M713;M713;4.43_61.49;FALSE;NA;M713;M713;
IMR;eu_M715;M715;4.43_61.51;FALSE;NA;M715;M715;
RBINS;eu_C6058000;C6058000;4.4302_52.8669;FALSE;NA;C6058000;C6058000;
RBINS;eu_C6001000;C6001000;-4.4326_50.3548;FALSE;NA;C6001000;C6001000;
RBINS;eu_C6052000;C6052000;-4.4348_50.3494;FALSE;NA;C6052000;C6052000;
IMR;eu_M645;M645;4.45_60.75;FALSE;NA;M645;M645;
RBINS;eu_C6077000;C6077000;4.4667_52.905;FALSE;NA;C6077000;C6077000;
IMR;eu_M278;M278;4.47_58.33;FALSE;NA;M278;M278;
Rijkswaterstaat;donar_EGMAZE10;EGMAZE10;4.473_52.6356;FALSE;NA;EGMAZE10;EGMAZE10;
RBINS;eu_R0112_GKSS;R0112_GKSS;4.4748_55.4088;FALSE;NA;R0112_GKSS;R0112_GKSS;
IMR;eu_M176;M176;4.49_57.69;FALSE;NA;M176;M176;
IMR;eu_M268;M268;4.49_58.25;FALSE;NA;M268;M268;
IMR;eu_M441;M441;4.49_59.29;FALSE;NA;M441;M441;
IMR;eu_M595;M595;4.49_60.63;FALSE;NA;M595;M595;
RBINS;eu_C6083000;C6083000;4.5_52.6883;FALSE;NA;C6083000;C6083000;
RBINS;eu_C6076000;C6076000;4.5_52.9;FALSE;NA;C6076000;C6076000;
Rijkswaterstaat;donar_IJMDN3;IJMDN3;4.5053_52.4871;FALSE;NA;IJMDN3;IJMDN3;
IMR;eu_M177;M177;4.51_57.69;FALSE;NA;M177;M177;
IMR;eu_M442;M442;4.51_59.29;FALSE;NA;M442;M442;
IMR;eu_M473;M473;4.51_59.63;FALSE;NA;M473;M473;
IMR;eu_M511;M511;4.51_59.91;FALSE;NA;M511;M511;
IMR;eu_M530;M530;4.51_59.99;FALSE;NA;M530;M530;
IMR;eu_M579;M579;4.51_60.33;FALSE;NA;M579;M579;
IMR;eu_M686;M686;4.51_61.09;FALSE;NA;M686;M686;
IMR;eu_M690;M690;4.51_61.19;FALSE;NA;M690;M690;
Rijkswaterstaat;donar_ZANDVBSD;ZANDVBSD;4.5223_52.374;FALSE;NA;ZANDVBSD;ZANDVBSD;
RBINS;eu_C6068000;C6068000;4.5265_53.0909;FALSE;NA;C6068000;C6068000;
IMR;eu_M287;M287;4.53_58.45;FALSE;NA;M287;M287;
RBINS;eu_C6075000;C6075000;4.5333_52.8958;FALSE;NA;C6075000;C6075000;
RBINS;eu_C6082000;C6082000;4.535_52.6867;FALSE;NA;C6082000;C6082000;
RBINS;eu_C6059000;C6059000;4.5353_52.9079;FALSE;NA;C6059000;C6059000;
IMR;eu_M349;M349;4.55_59.23;FALSE;NA;M349;M349;
IMR;eu_M547;M547;4.55_60.09;FALSE;NA;M547;M547;
Rijkswaterstaat;donar_CALLOG10;CALLOG10;4.563_52.8961;FALSE;NA;CALLOG10;CALLOG10;
RBINS;eu_C6081000;C6081000;4.5667_52.6833;FALSE;NA;C6081000;C6081000;
RBINS;eu_C6074000;C6074000;4.5667_52.8908;FALSE;NA;C6074000;C6074000;
Rijkswaterstaat;donar_EGMAZE4;EGMAZE4;4.568_52.6256;FALSE;NA;EGMAZE4;EGMAZE4;
RBINS;eu_C5007000;C5007000;-4.5833_45.9817;FALSE;NA;C5007000;C5007000;
